disclosure_id,tx_id,disclosed_at,disclosed_fee,disclosed_fx_rate,disclosed_receive_amount,disclosed_delivery_window,receipt_sent_at,cancellation_deadline,created_at
DSC_4142E8D1E430,TXN_A3EDF3C7EA81,2025-07-31T00:45:12.213307,2.47,17.849507,7556.59,Within 1 hour,2025-07-31T01:51:34.889319,2025-07-31T01:16:12.213307,2026-03-24 16:14:12
DSC_CBC9F377EBE0,TXN_DE52E15299B9,2025-08-16T15:54:12.213307,1.04,84.936418,66458.5,Within 2 hours,2025-08-16T18:10:09.848099,2025-08-16T16:30:12.213307,2026-03-24 16:14:12
DSC_F466CD238488,TXN_48260C93ABB4,2025-04-09T23:23:12.213307,3.31,169.106614,214060.23,Within 24 hours,2025-04-10T11:16:55.817413,2025-04-09T23:54:12.213307,2026-03-24 16:14:12
DSC_D5810391FA5A,TXN_A2299943F30A,2026-02-20T04:31:12.213307,5.56,57.253168,109835.05,Within 30 minutes,2026-02-20T05:26:52.738853,2026-02-20T05:11:12.213307,2026-03-24 16:14:12
DSC_85832DAA7AB5,TXN_6EF8DC3685D4,2025-07-06T13:04:12.213307,7.91,2026.627084,3823758.92,Within 2 business days,2025-07-07T18:53:37.821214,2025-07-06T13:40:12.213307,2026-03-24 16:14:12
DSC_13DE7A91822A,TXN_88E47218FCDE,2025-08-07T13:17:12.213307,6.16,2069.118626,960691.78,Within 2 business days,2025-08-09T06:14:37.565242,2025-08-07T13:52:12.213307,2026-03-24 16:14:12
DSC_1659A59D6657,TXN_40E04567302B,2025-06-04T12:41:12.213307,6.41,2011.686412,732575.72,Within 2 business days,,2025-06-04T13:15:12.213307,2026-03-24 16:14:12
DSC_87E127964FD3,TXN_CFF398CFE37F,2025-11-30T10:04:12.213307,4.39,17.910119,4481.83,Within 1 hour,2025-11-30T10:57:41.880706,2025-11-30T10:42:12.213307,2026-03-24 16:14:12
DSC_100EAB54BD6D,TXN_873CB623400B,2025-10-31T18:47:12.213307,3.94,56.15588,78335.21,Within 1 hour,,2025-10-31T19:20:12.213307,2026-03-24 16:14:12
DSC_D293F1458488,TXN_7573D0A6C1F1,2025-04-29T14:36:12.213307,2.57,17.866861,8834.63,Within 1 hour,,2025-04-29T15:16:12.213307,2026-03-24 16:14:12
DSC_DAA96EBFF64A,TXN_9D8CEE5A2862,2026-01-01T02:55:12.213307,7.11,2063.519982,3909070.35,Within 2 business days,2026-01-01T19:26:44.289690,2026-01-01T03:33:12.213307,2026-03-24 16:14:12
DSC_11162E181561,TXN_0A9360BA30E5,2025-10-04T22:23:12.213307,3.49,56.559952,98669.4,Within 30 minutes,2025-10-04T23:01:49.996585,2025-10-04T22:56:12.213307,2026-03-24 16:14:12
DSC_F35333445A06,TXN_AB3D3E4F3764,2025-05-11T00:58:12.213307,5.1,169.505994,334250.56,Within 15 minutes,2025-05-11T01:35:57.291685,2025-05-11T01:36:12.213307,2026-03-24 16:14:12
DSC_FB818B6DECB3,TXN_301596822728,2025-08-20T10:04:12.213307,5.39,167.640191,163172.58,Within 15 minutes,,2025-08-20T10:35:12.213307,2026-03-24 16:14:12
DSC_DA79C93C1B1C,TXN_4990EC206BAC,2025-07-16T02:41:12.213307,6.61,2079.858461,950640.91,Within 2 business days,,2025-07-16T03:17:12.213307,2026-03-24 16:14:12
DSC_BAC0AD4C6427,TXN_0F846E7B5D5C,2025-04-13T11:10:12.213307,4.27,166.358589,218696.66,Within 24 hours,,2025-04-13T11:49:12.213307,2026-03-24 16:14:12
DSC_3517ABD6FBC4,TXN_0CB182000BAD,2025-08-01T22:31:12.213307,4.56,58.337145,60184.1,Within 1 hour,2025-08-01T23:18:39.829337,2025-08-01T23:10:12.213307,2026-03-24 16:14:12
DSC_458D0E64766F,TXN_6C3504BE670E,2025-11-01T19:01:12.213307,4.21,17.743547,30791.62,Within 1 hour,,2025-11-01T19:41:12.213307,2026-03-24 16:14:12
DSC_6D5AB54F2041,TXN_52BD1731D426,2025-09-02T07:01:12.213307,4.64,57.774943,74687.98,Within 24 hours,2025-09-03T01:26:24.595763,2025-09-02T07:37:12.213307,2026-03-24 16:14:12
DSC_EC6F0A1217D4,TXN_CE0433DD5383,2025-09-16T10:56:12.213307,2.51,17.600171,25665.8,Within 4 hours,2025-09-16T13:02:55.046396,2025-09-16T11:27:12.213307,2026-03-24 16:14:12
DSC_8EE76C9008B0,TXN_E4F01E52E583,2025-12-18T09:45:12.213307,7.47,2016.236133,1654624.18,Within 1 hour,,2025-12-18T10:21:12.213307,2026-03-24 16:14:12
DSC_7AD30A10C32A,TXN_07D179058A2C,2025-04-23T12:13:12.213307,5.05,56.579308,24260.08,Within 30 minutes,2025-04-23T12:48:25.160488,2025-04-23T12:44:12.213307,2026-03-24 16:14:12
DSC_A68B82BF9E2C,TXN_2AB5669338A8,2025-09-08T09:41:12.213307,3.8,165.4884,26557.58,Within 24 hours,2025-09-09T07:14:10.540190,2025-09-08T10:12:12.213307,2026-03-24 16:14:12
DSC_BB6ADA5B9ACD,TXN_F1757CE70EA6,2025-07-11T14:33:12.213307,7.26,2057.722909,1605250.22,Within 1 hour,2025-07-11T15:13:04.141364,2025-07-11T15:04:12.213307,2026-03-24 16:14:12
DSC_1D7B004B0734,TXN_8647BE46CB97,2025-12-05T12:53:12.213307,1.19,82.344331,39488.22,Within 2 hours,,2025-12-05T13:27:12.213307,2026-03-24 16:14:12
DSC_0BD2BFBD3CBF,TXN_EEEF3582AE1A,2026-02-19T17:03:12.213307,5.26,57.665011,38815.47,Within 30 minutes,2026-02-19T17:45:40.370575,2026-02-19T17:43:12.213307,2026-03-24 16:14:12
DSC_5D7B8A97E44F,TXN_F3FA209AECBB,2025-07-20T22:02:12.213307,2.63,17.623266,12681.17,Within 1 hour,2025-07-20T23:16:46.252957,2025-07-20T22:41:12.213307,2026-03-24 16:14:12
DSC_47056E16D081,TXN_A25C2EF29B07,2025-05-24T01:35:12.213307,2.4,83.107706,76443.3,Within 2 hours,,2025-05-24T02:14:12.213307,2026-03-24 16:14:12
DSC_20B47658DF7B,TXN_C404D52776B2,2026-03-21T13:01:12.213307,1.68,84.173567,4013.4,Within 2 hours,,2026-03-21T13:36:12.213307,2026-03-24 16:14:12
DSC_FD82A6EFE038,TXN_63FE3C82AE82,2025-11-03T08:14:12.213307,4.67,168.730933,105358.97,Within 15 minutes,,2025-11-03T08:52:12.213307,2026-03-24 16:14:12
DSC_A5760F772553,TXN_1241486B86AD,2025-04-23T05:35:12.213307,4,57.332696,113758.39,Within 24 hours,2025-04-24T01:36:52.127438,2025-04-23T06:12:12.213307,2026-03-24 16:14:12
DSC_183390F1CF53,TXN_9050C4EB0A5F,2025-11-12T14:54:12.213307,5.63,168.852115,252894.88,Within 24 hours,,2025-11-12T15:26:12.213307,2026-03-24 16:14:12
DSC_86C0995E0EA7,TXN_F99B13C7DB86,2025-06-16T12:44:12.213307,4.37,165.451214,168981.94,Within 15 minutes,2025-06-16T13:22:51.745954,2025-06-16T13:18:12.213307,2026-03-24 16:14:12
DSC_FB47F60527A7,TXN_A4129000FFB8,2025-03-25T16:01:12.213307,2.24,17.863951,12922.96,Within 4 hours,2025-03-25T19:19:55.762733,2025-03-25T16:34:12.213307,2026-03-24 16:14:12
DSC_BCAD77C4925B,TXN_4B4DBEBD432C,2025-05-12T11:33:12.213307,2.67,17.557888,1120.54,Within 4 hours,2025-05-12T14:18:52.520634,2025-05-12T12:06:12.213307,2026-03-24 16:14:12
DSC_7A28320D6BFD,TXN_C71650FC59D0,2026-01-03T16:19:12.213307,6.25,2011.859941,216113.99,Within 2 business days,,2026-01-03T16:51:12.213307,2026-03-24 16:14:12
DSC_CFBBE31E4EF4,TXN_C7B90CB75336,2026-03-23T05:33:12.213307,4.5,169.523745,201734.95,Within 24 hours,,2026-03-23T06:04:12.213307,2026-03-24 16:14:12
DSC_7C5E4AAC40E4,TXN_EA82BC49A1D2,2025-05-28T00:36:12.213307,2.31,84.66712,122063.74,Within 2 hours,,2025-05-28T01:15:12.213307,2026-03-24 16:14:12
DSC_0A0AF5476631,TXN_A434E4BBA2B1,2026-02-15T10:33:12.213307,3,57.92916,85644.21,Within 30 minutes,,2026-02-15T11:09:12.213307,2026-03-24 16:14:12
DSC_354BCD38D049,TXN_A74333231534,2026-03-05T19:38:12.213307,2.1,17.765234,27586.74,Within 1 hour,2026-03-05T20:29:11.420203,2026-03-05T20:12:12.213307,2026-03-24 16:14:12
DSC_C91EF6DD0F0A,TXN_90DDFB529055,2026-01-20T05:43:12.213307,6.5,2027.970267,2496431.4,Within 2 business days,2026-01-21T08:12:14.740009,2026-01-20T06:19:12.213307,2026-03-24 16:14:12
DSC_086F72BC402B,TXN_9173F46DA9D7,2026-01-20T13:10:12.213307,7.57,2077.670524,2951102.44,Within 1 hour,,2026-01-20T13:46:12.213307,2026-03-24 16:14:12
DSC_C89AD93121D4,TXN_4DFF0F56EEF7,2025-09-25T01:34:12.213307,5.72,170.151338,46681.02,Within 15 minutes,,2025-09-25T02:07:12.213307,2026-03-24 16:14:12
DSC_D92CC59E5FF2,TXN_C098EDA219EF,2025-12-19T00:25:12.213307,4.95,57.131795,36766.02,Within 1 hour,2025-12-19T01:47:17.456856,2025-12-19T00:57:12.213307,2026-03-24 16:14:12
DSC_9A31BE81C07E,TXN_82CDFA801A58,2025-10-03T05:57:12.213307,3.17,168.53024,225019.89,Within 15 minutes,2025-10-03T06:11:09.190807,2025-10-03T06:29:12.213307,2026-03-24 16:14:12
DSC_4CC5A88709B9,TXN_7AA81E1DF838,2025-07-11T04:01:12.213307,3.91,167.436727,71877.24,Within 15 minutes,2025-07-11T04:20:54.580004,2025-07-11T04:38:12.213307,2026-03-24 16:14:12
DSC_90F201226C2D,TXN_BB5FAC6244C7,2025-12-29T06:22:12.213307,4.91,168.2659,138624.18,Within 24 hours,2025-12-29T18:02:22.784913,2025-12-29T06:53:12.213307,2026-03-24 16:14:12
DSC_54AA3396BC2E,TXN_1F03212753FC,2025-10-12T04:58:12.213307,6.77,2035.496941,1444266.5,Within 2 business days,,2025-10-12T05:30:12.213307,2026-03-24 16:14:12
DSC_D44FD5D61014,TXN_593B7F1A6DEA,2025-08-21T01:15:12.213307,7.47,2011.041429,3756122.63,Within 2 business days,2025-08-22T22:04:39.103422,2025-08-21T01:54:12.213307,2026-03-24 16:14:12
DSC_06C130CAA0F9,TXN_6D174D221F65,2025-11-16T15:35:12.213307,2.99,17.977382,21043.96,Within 1 hour,,2025-11-16T16:06:12.213307,2026-03-24 16:14:12
DSC_2A47D91BEB09,TXN_61584B806AEC,2025-06-02T13:23:12.213307,4.97,2047.735529,3964047.39,Within 1 hour,2025-06-02T14:23:05.424558,2025-06-02T13:55:12.213307,2026-03-24 16:14:12
DSC_29F690738C11,TXN_4418FB98AA86,2026-03-12T17:04:12.213307,7.39,2046.249984,586046,Within 2 business days,,2026-03-12T17:37:12.213307,2026-03-24 16:14:12
DSC_899AACF18DA4,TXN_E45F9EA4C92D,2025-12-27T22:34:12.213307,2.05,84.327371,91966.59,Within 2 hours,,2025-12-27T23:07:12.213307,2026-03-24 16:14:12
DSC_A61000A32363,TXN_B6268EDFBDC2,2025-11-18T18:30:12.213307,7.35,2063.951571,1888928.48,Within 1 hour,,2025-11-18T19:04:12.213307,2026-03-24 16:14:12
DSC_9FC3A33D0C91,TXN_E1C992073F0D,2026-01-13T19:27:12.213307,4.27,57.921346,44704.85,Within 24 hours,2026-01-14T11:10:33.072946,2026-01-13T20:02:12.213307,2026-03-24 16:14:12
DSC_2A359BFAC4D8,TXN_6F230BA197A1,2025-11-24T12:40:12.213307,2.6,17.562229,29615.54,Within 1 hour,2025-11-24T13:18:56.826682,2025-11-24T13:17:12.213307,2026-03-24 16:14:12
DSC_E70E8AA43890,TXN_024B6FEC3776,2025-09-09T16:36:12.213307,3.33,165.310335,106408.61,Within 24 hours,,2025-09-09T17:13:12.213307,2026-03-24 16:14:12
DSC_FFACD1D675E5,TXN_22480477E76A,2025-08-18T08:49:12.213307,3.48,18.184087,33283.06,Within 1 hour,2025-08-18T09:58:25.364041,2025-08-18T09:25:12.213307,2026-03-24 16:14:12
DSC_2988AE26B182,TXN_E56CC7C2456E,2025-12-26T06:04:12.213307,5.45,166.653126,54355.58,Within 15 minutes,2025-12-26T06:37:59.625768,2025-12-26T06:36:12.213307,2026-03-24 16:14:12
DSC_5A98FE22E9DC,TXN_56E09470568B,2025-10-13T09:24:12.213307,5.09,168.980641,152792.3,Within 15 minutes,,2025-10-13T09:57:12.213307,2026-03-24 16:14:12
DSC_C67A2851FA69,TXN_611723026A82,2025-12-30T23:48:12.213307,3.6,57.919246,42787.26,Within 30 minutes,,2025-12-31T00:19:12.213307,2026-03-24 16:14:12
DSC_AA276E507876,TXN_4B029E56FF27,2025-05-25T12:56:12.213307,5.72,2030.507206,3852501.63,Within 1 hour,,2025-05-25T13:32:12.213307,2026-03-24 16:14:12
DSC_131F4F507427,TXN_271A8218C5A5,2025-06-05T21:41:12.213307,1.68,84.689048,120697.14,Within 2 hours,,2025-06-05T22:19:12.213307,2026-03-24 16:14:12
DSC_26F2D699548F,TXN_230A78942E59,2025-08-04T04:36:12.213307,7.65,2088.759492,1735466.71,Within 1 hour,2025-08-04T05:47:47.807717,2025-08-04T05:13:12.213307,2026-03-24 16:14:12
DSC_133111F8C165,TXN_82D41DA0C79E,2025-12-15T16:31:12.213307,5.17,169.606109,287389.07,Within 24 hours,2025-12-16T05:25:15.575445,2025-12-15T17:02:12.213307,2026-03-24 16:14:12
DSC_548DAB347546,TXN_9C1752636F84,2025-07-12T15:48:12.213307,3.56,18.122193,29787.81,Within 4 hours,2025-07-12T19:07:08.238263,2025-07-12T16:21:12.213307,2026-03-24 16:14:12
DSC_C39672201382,TXN_FF6B9D4955B5,2025-10-03T19:45:12.213307,4.54,57.640431,102119.82,Within 30 minutes,2025-10-03T20:43:56.644464,2025-10-03T20:19:12.213307,2026-03-24 16:14:12
DSC_F51C79867E89,TXN_406659CFE2DB,2025-06-16T21:57:12.213307,5.08,2047.666337,2486808.86,Within 1 hour,2025-06-16T23:04:29.745316,2025-06-16T22:33:12.213307,2026-03-24 16:14:12
DSC_D1A15679F6C8,TXN_3DF9C45A415A,2025-12-30T01:59:12.213307,3.23,57.837725,45944.55,Within 24 hours,2025-12-30T16:52:14.344693,2025-12-30T02:39:12.213307,2026-03-24 16:14:12
DSC_92C11277ABD5,TXN_9446EFFBB44A,2025-12-03T05:48:12.213307,3.22,84.030241,159184.37,Within 2 hours,2025-12-03T07:45:44.673994,2025-12-03T06:27:12.213307,2026-03-24 16:14:12
DSC_13243D136071,TXN_FAE1A9D6E326,2025-06-10T03:31:12.213307,4.16,56.437801,91936.61,Within 24 hours,2025-06-10T12:35:17.846086,2025-06-10T04:11:12.213307,2026-03-24 16:14:12
DSC_F46643E9020D,TXN_042A0BF75A3D,2025-11-20T11:47:12.213307,7.16,2054.342847,3053698.47,Within 2 business days,2025-11-21T08:17:29.680361,2025-11-20T12:27:12.213307,2026-03-24 16:14:12
DSC_12CAA1C01F17,TXN_A7FE770AF70A,2025-12-07T22:07:12.213307,1.45,82.177319,147718.66,Within 2 hours,2025-12-07T23:17:05.598930,2025-12-07T22:38:12.213307,2026-03-24 16:14:12
DSC_6B730EC43C2B,TXN_8A184E5D7F58,2025-10-12T10:55:12.213307,5.17,169.438782,276105.58,Within 24 hours,,2025-10-12T11:33:12.213307,2026-03-24 16:14:12
DSC_60C8EB19C039,TXN_B2553D65AFF9,2025-11-18T05:18:12.213307,6.87,2050.063529,2936326.49,Within 2 business days,,2025-11-18T05:51:12.213307,2026-03-24 16:14:12
DSC_C66C4E292D1C,TXN_50D8ADA52C74,2025-11-03T13:27:12.213307,7.51,2074.003087,3394583.07,Within 1 hour,2025-11-03T14:26:52.063828,2025-11-03T13:59:12.213307,2026-03-24 16:14:12
DSC_E0A48C23FD95,TXN_F03F6D3E16BB,2025-06-28T09:41:12.213307,6.72,2046.659331,2097436.95,Within 2 business days,2025-06-29T01:13:39.922373,2025-06-28T10:17:12.213307,2026-03-24 16:14:12
DSC_3128ACEAD1AB,TXN_F934CAFEB777,2026-02-16T16:13:12.213307,3.04,83.656497,150376.74,Within 2 hours,2026-02-16T17:34:17.747965,2026-02-16T16:49:12.213307,2026-03-24 16:14:12
DSC_3219BF687A4F,TXN_85DB7AB89CC9,2025-04-29T06:51:12.213307,2.7,17.793849,24644.66,Within 4 hours,2025-04-29T09:50:56.687150,2025-04-29T07:31:12.213307,2026-03-24 16:14:12
DSC_46AC0C48340B,TXN_103EBFADDB65,2025-05-02T17:07:12.213307,3.63,171.869629,287073.84,Within 24 hours,2025-05-03T11:14:00.080503,2025-05-02T17:46:12.213307,2026-03-24 16:14:12
DSC_FA159BF80C74,TXN_177547D92C34,2025-09-10T22:31:12.213307,2.57,83.932505,163409.87,Within 2 hours,2025-09-10T23:47:47.883517,2025-09-10T23:07:12.213307,2026-03-24 16:14:12
DSC_ED441CD51016,TXN_38270619D2E2,2025-12-16T02:05:12.213307,6.29,2067.483578,3002503.03,Within 1 hour,2025-12-16T03:22:17.500907,2025-12-16T02:37:12.213307,2026-03-24 16:14:12
DSC_20ED0F0A8215,TXN_53A153301170,2025-05-26T23:32:12.213307,3.84,18.009333,9611.4,Within 1 hour,2025-05-27T00:39:13.954039,2025-05-27T00:12:12.213307,2026-03-24 16:14:12
DSC_52B6C440567B,TXN_1B747814F195,2026-03-03T18:56:12.213307,6.11,2048.787627,2983014.3,Within 2 business days,2026-03-05T05:00:29.205466,2026-03-03T19:32:12.213307,2026-03-24 16:14:12
DSC_F8AB6B3D0830,TXN_F109A3297527,2026-02-12T01:58:12.213307,2.32,18.197029,23609.55,Within 1 hour,2026-02-12T03:08:21.933081,2026-02-12T02:37:12.213307,2026-03-24 16:14:12
DSC_B083151AC039,TXN_7D4E46194B35,2025-12-19T04:43:12.213307,5.86,2038.180801,182865.58,Within 1 hour,,2025-12-19T05:23:12.213307,2026-03-24 16:14:12
DSC_31967D84EA87,TXN_15E057D012EB,2025-04-03T16:33:12.213307,4.6,57.00329,88396.14,Within 30 minutes,2025-04-03T16:50:05.972248,2025-04-03T17:06:12.213307,2026-03-24 16:14:12
DSC_9613DF5EF05E,TXN_E3409A090D63,2025-09-20T10:08:12.213307,4.96,2056.878672,1018628.02,Within 1 hour,2025-09-20T10:54:31.443363,2025-09-20T10:43:12.213307,2026-03-24 16:14:12
DSC_D45B71615D59,TXN_DCC5601BA7E2,2025-11-06T08:36:12.213307,3.03,57.326631,58092.51,Within 1 hour,2025-11-06T09:17:33.739731,2025-11-06T09:15:12.213307,2026-03-24 16:14:12
DSC_72D4C1694E4F,TXN_FB842A7E84E5,2025-04-07T02:27:12.213307,3.68,81.9344,121751.24,Within 2 hours,,2025-04-07T03:00:12.213307,2026-03-24 16:14:12
DSC_750439412B1D,TXN_3FF943A9B0D6,2025-06-25T10:12:12.213307,3.59,17.785303,15985.07,Within 1 hour,,2025-06-25T10:45:12.213307,2026-03-24 16:14:12
DSC_360C5BD72A9D,TXN_18CE1EEFF180,2025-07-08T01:21:12.213307,7.47,2054.317908,3138381.47,Within 1 hour,2025-07-08T02:24:16.748943,2025-07-08T01:59:12.213307,2026-03-24 16:14:12
DSC_D80002F3436A,TXN_1A7D607EE21B,2026-01-09T01:49:12.213307,4.36,165.857637,209770.1,Within 15 minutes,2026-01-09T02:12:46.294405,2026-01-09T02:21:12.213307,2026-03-24 16:14:12
DSC_1810A2A04DBB,TXN_433DA140F9A6,2025-08-10T15:20:12.213307,6.67,2027.398678,2382598.93,Within 1 hour,,2025-08-10T15:54:12.213307,2026-03-24 16:14:12
DSC_C2C568B0AE7B,TXN_D71B0B171F8C,2026-03-13T06:18:12.213307,4.04,56.349359,58059,Within 30 minutes,2026-03-13T06:59:31.022415,2026-03-13T06:51:12.213307,2026-03-24 16:14:12
DSC_CC0B0F21C141,TXN_4676A2075E02,2025-12-25T18:51:12.213307,5.63,170.01111,265179.93,Within 24 hours,2025-12-26T16:39:46.457819,2025-12-25T19:26:12.213307,2026-03-24 16:14:12
DSC_75E371CDCF44,TXN_1FE5A19761FF,2025-08-30T22:06:12.213307,3.38,56.926382,15494.79,Within 24 hours,2025-08-31T13:54:37.559743,2025-08-30T22:38:12.213307,2026-03-24 16:14:12
DSC_F59BC17DA258,TXN_61DA17ABBCF3,2025-04-11T07:05:12.213307,6.17,2041.452693,2740854.39,Within 1 hour,,2025-04-11T07:45:12.213307,2026-03-24 16:14:12
DSC_F06D4EE32B3B,TXN_3F281B0D254B,2026-03-05T11:39:12.213307,4.6,165.150205,140290.14,Within 24 hours,2026-03-05T19:19:26.866874,2026-03-05T12:15:12.213307,2026-03-24 16:14:12
DSC_6575B8F48506,TXN_DED8874D9201,2025-10-30T23:36:12.213307,3.76,17.883774,30489.69,Within 1 hour,,2025-10-31T00:11:12.213307,2026-03-24 16:14:12
DSC_67D06B48D8FC,TXN_BF41A85C0D09,2025-04-27T05:30:12.213307,4.19,57.555224,28690.13,Within 1 hour,2025-04-27T06:46:25.708007,2025-04-27T06:05:12.213307,2026-03-24 16:14:12
DSC_876059CE1BEF,TXN_2ADFE554F8E1,2025-11-25T08:27:12.213307,3.18,57.164374,92092.95,Within 24 hours,,2025-11-25T09:07:12.213307,2026-03-24 16:14:12
DSC_103B2ADD4CFC,TXN_3F8298C442FA,2025-09-01T09:56:12.213307,5.43,57.101659,62794.12,Within 30 minutes,2025-09-01T10:39:20.367836,2025-09-01T10:34:12.213307,2026-03-24 16:14:12
DSC_049DE73A7E64,TXN_947704EB5FB6,2025-05-01T09:27:12.213307,5.39,2022.951961,1272396.32,Within 1 hour,2025-05-01T10:28:59.092131,2025-05-01T10:01:12.213307,2026-03-24 16:14:12
DSC_EC5663E973F9,TXN_F80E3A34FEE4,2025-11-17T22:44:12.213307,6.74,2025.356601,3425080.55,Within 2 business days,,2025-11-17T23:18:12.213307,2026-03-24 16:14:12
DSC_EED403B65981,TXN_3D8AAEA21AB7,2025-03-26T15:00:12.213307,4.57,17.59489,3543.26,Within 4 hours,2025-03-26T18:46:44.187395,2025-03-26T15:39:12.213307,2026-03-24 16:14:12
DSC_A9DE693A12F2,TXN_900F77A2EE28,2025-10-05T00:01:12.213307,7.01,2063.640571,2258262.51,Within 1 hour,,2025-10-05T00:39:12.213307,2026-03-24 16:14:12
DSC_835B66C8F57B,TXN_FE17F2EE89C7,2025-05-30T23:16:12.213307,3.83,83.490822,57391.59,Within 2 hours,2025-05-31T00:25:29.244950,2025-05-30T23:47:12.213307,2026-03-24 16:14:12
DSC_3ACDD7E41D95,TXN_CCA3C659A516,2025-08-13T18:55:12.213307,3.33,169.40543,71648.33,Within 15 minutes,2025-08-13T19:13:03.976928,2025-08-13T19:30:12.213307,2026-03-24 16:14:12
DSC_B61219B76AC8,TXN_FC6C4B8BAC7F,2025-08-16T00:18:12.213307,7.56,2059.351404,1414856.79,Within 1 hour,2025-08-16T01:26:47.884607,2025-08-16T00:56:12.213307,2026-03-24 16:14:12
DSC_C4912801D15A,TXN_AC83948BDE63,2025-10-19T21:10:12.213307,5.37,2073.745505,1770356.54,Within 2 business days,2025-10-20T21:49:58.640771,2025-10-19T21:47:12.213307,2026-03-24 16:14:12
DSC_B935F42E7599,TXN_567586F2350A,2025-08-05T05:41:12.213307,5.57,57.930442,10676,Within 24 hours,,2025-08-05T06:21:12.213307,2026-03-24 16:14:12
DSC_3B3B1EC816F8,TXN_286F842C3AD3,2025-04-07T03:08:12.213307,7.68,2036.32863,3106317.51,Within 2 business days,2025-04-08T15:35:18.883353,2025-04-07T03:45:12.213307,2026-03-24 16:14:12
DSC_4DE7C9048444,TXN_4FB8F6C8B75B,2025-08-13T01:06:12.213307,4.18,166.619909,148563.31,Within 15 minutes,2025-08-13T01:31:50.453122,2025-08-13T01:46:12.213307,2026-03-24 16:14:12
DSC_83C3E3042F0F,TXN_B5DC48D00DA8,2026-02-28T11:06:12.213307,7.85,2064.349261,3271456.85,Within 2 business days,2026-03-01T09:45:09.214410,2026-02-28T11:37:12.213307,2026-03-24 16:14:12
DSC_50659B007CB9,TXN_A8EA08FCCF0F,2025-06-26T00:03:12.213307,5.07,58.307337,90415.44,Within 1 hour,2025-06-26T00:39:02.011109,2025-06-26T00:38:12.213307,2026-03-24 16:14:12
DSC_9BBC6F900188,TXN_B59BA3D6AE1D,2025-06-30T15:46:12.213307,2.53,84.274253,149611.24,Within 2 hours,2025-06-30T16:53:59.268720,2025-06-30T16:17:12.213307,2026-03-24 16:14:12
DSC_6F58AE52EB0E,TXN_80255515E353,2025-04-05T05:08:12.213307,5.88,2030.91897,3629150.65,Within 1 hour,2025-04-05T06:18:24.569359,2025-04-05T05:48:12.213307,2026-03-24 16:14:12
DSC_79254942EF42,TXN_3443F237A612,2025-06-10T14:03:12.213307,3,56.602003,42715.83,Within 30 minutes,,2025-06-10T14:38:12.213307,2026-03-24 16:14:12
DSC_085F5A155944,TXN_54CDACF8EB53,2025-04-27T10:37:12.213307,1.11,83.822189,43340.26,Within 2 hours,2025-04-27T12:08:17.136385,2025-04-27T11:15:12.213307,2026-03-24 16:14:12
DSC_56AA365AC9B9,TXN_E1F369946DCF,2025-05-20T21:01:12.213307,5.76,56.407875,12898.22,Within 1 hour,2025-05-20T21:58:43.519879,2025-05-20T21:34:12.213307,2026-03-24 16:14:12
DSC_DF2F78EE6C52,TXN_56FD8C48EED4,2025-10-12T20:33:12.213307,2.85,17.890081,4866.1,Within 1 hour,2025-10-12T21:26:03.130963,2025-10-12T21:05:12.213307,2026-03-24 16:14:12
DSC_97288E1FDBF8,TXN_F16218D9D9E5,2025-03-30T06:41:12.213307,5.16,167.530196,202063.2,Within 24 hours,,2025-03-30T07:20:12.213307,2026-03-24 16:14:12
DSC_9A00560A52AD,TXN_19241AAF4852,2025-07-02T22:33:12.213307,5.93,57.36258,31154.19,Within 30 minutes,,2025-07-02T23:06:12.213307,2026-03-24 16:14:12
DSC_CE5467BAE1EC,TXN_71B17690595D,2025-12-14T19:58:12.213307,4.98,17.808182,14936.08,Within 1 hour,2025-12-14T20:55:31.164671,2025-12-14T20:33:12.213307,2026-03-24 16:14:12
DSC_109CF826ECC9,TXN_80681247234E,2025-08-19T11:36:12.213307,4.05,169.637182,187761.22,Within 24 hours,,2025-08-19T12:15:12.213307,2026-03-24 16:14:12
DSC_EF0E97942A89,TXN_0A23B721A4C3,2025-03-23T15:56:12.213307,1.78,82.905074,40301.81,Within 2 hours,2025-03-23T17:11:12.710837,2025-03-23T16:32:12.213307,2026-03-24 16:14:12
DSC_062D5015456C,TXN_6EEE24DEC6BD,2025-06-28T01:49:12.213307,4.19,2018.529905,2993923.93,Within 1 hour,2025-06-28T02:55:36.937387,2025-06-28T02:29:12.213307,2026-03-24 16:14:12
DSC_8BA5BE99705C,TXN_21BEFE408173,2025-04-13T17:21:12.213307,5.27,2033.359392,2831757.96,Within 1 hour,2025-04-13T18:00:55.442707,2025-04-13T17:52:12.213307,2026-03-24 16:14:12
DSC_E5ADD5A0BEB4,TXN_6E5E10D65250,2025-08-24T12:04:12.213307,2.38,82.489334,151079.22,Within 2 hours,2025-08-24T14:09:28.660262,2025-08-24T12:40:12.213307,2026-03-24 16:14:12
DSC_7D0634B201D7,TXN_31F02EF32D6B,2026-02-17T04:58:12.213307,5.39,2083.867151,2921769.29,Within 2 business days,2026-02-17T23:11:07.135259,2026-02-17T05:36:12.213307,2026-03-24 16:14:12
DSC_CCE1B5E60588,TXN_6BF36DF09298,2025-10-02T14:36:12.213307,4.96,57.212044,31811.61,Within 1 hour,,2025-10-02T15:10:12.213307,2026-03-24 16:14:12
