tx_id,customer_id,corridor,send_country,receive_country,send_amount,send_currency,receive_amount,receive_currency,disclosed_fee,charged_fee,disclosed_fx_rate,applied_fx_rate,transfer_method,promised_delivery_ts,actual_delivery_ts,status,created_at
TXN_DFF12F0F03DA,CUS_13E703E5C9C2,UK->NG,UK,NG,1302.22,GBP,2625316.25,NGN,7.16,7.16,2016.031281,2016.031281,bank_deposit,2026-02-25T04:01:12.213307,2026-02-24T04:30:12.677778,completed,2026-02-23T04:01:12.213307
TXN_535C7E281565,CUS_D9D9F7DC002A,UK->NG,UK,NG,1217.75,GBP,2448344.7,NGN,6.58,6.58,2010.547896,2010.547896,bank_deposit,2026-01-25T23:14:12.213307,2026-01-25T14:09:00.462577,completed,2026-01-23T23:14:12.213307
TXN_B70AEC03D4E9,CUS_CF8BB35CB43A,US->IN,US,IN,1625.12,USD,134464.97,INR,1.22,1.22,82.741565,82.741565,bank_deposit,2025-12-06T16:10:12.213307,2025-12-06T14:50:17.453575,completed,2025-12-06T14:10:12.213307
TXN_CFF48E6242FC,CUS_CF8BB35CB43A,US->PH,US,PH,302.12,USD,17501.7,PHP,5.02,5.02,57.929643,57.929643,bank_deposit,2025-06-27T07:20:12.213307,2025-06-26T17:25:11.678107,completed,2025-06-26T07:20:12.213307
TXN_EDD48D4735CA,CUS_217FBFBCE19B,UK->NG,UK,NG,957.25,GBP,1969249.94,NGN,7.22,7.76,2057.19503,2057.19503,bank_deposit,2025-04-01T17:24:12.213307,2025-04-01T08:20:30.086405,completed,2025-03-30T17:24:12.213307
TXN_25D124E445AA,CUS_88BC3DEC7F18,UK->NG,UK,NG,123.62,GBP,255947.08,NGN,6.93,6.93,2070.434223,2070.434223,bank_deposit,2025-08-27T13:20:12.213307,,cancelled,2025-08-25T13:20:12.213307
TXN_1171479F096F,CUS_3C334999E63B,US->MX,US,MX,526.93,USD,9291.96,MXN,3.32,3.32,17.74785,17.634145,cash_pickup,2025-04-26T06:01:12.213307,2025-04-26T22:43:48.005072,completed,2025-04-26T05:01:12.213307
TXN_1289A5CACFF2,CUS_D9D9F7DC002A,UK->KE,UK,KE,1803.9,GBP,300512.96,KES,5.38,5.38,168.664253,166.590696,mobile_money,2025-04-24T18:04:12.213307,2025-04-26T16:37:01.436464,completed,2025-04-24T17:49:12.213307
TXN_1FE867EE529D,CUS_1D2DB9259743,US->IN,US,IN,1265.01,USD,107217.58,INR,1.01,1.01,84.756307,84.756307,bank_deposit,2025-07-28T04:29:12.213307,2025-07-28T03:19:48.991509,completed,2025-07-28T02:29:12.213307
TXN_B70B4FDF1EE6,CUS_282FEF6F1831,UK->NG,UK,NG,1886.95,GBP,3898146.95,NGN,6.86,6.86,2065.845386,2065.845386,bank_deposit,2026-01-06T05:06:12.213307,,cancelled,2026-01-04T05:06:12.213307
TXN_D887C00E0E8E,CUS_48E9CD8042A0,UK->NG,UK,NG,1268.2,GBP,2578861.84,NGN,7.33,7.33,2048.832299,2033.481977,bank_deposit,2025-06-10T14:20:12.213307,2025-06-13T12:47:43.363029,completed,2025-06-08T14:20:12.213307
TXN_8CB494C0C0F9,CUS_A9FFFDEC3869,UK->NG,UK,NG,1592.79,GBP,3308955.6,NGN,6.24,6.24,2077.458801,2077.458801,mobile_money,2025-07-06T00:24:12.213307,2025-07-05T23:54:56.790682,completed,2025-07-05T23:24:12.213307
TXN_0EEF499C8017,CUS_BF8FD35C8AD0,UK->KE,UK,KE,578.93,GBP,98824.11,KES,5.08,5.08,170.701317,170.701317,bank_deposit,2025-06-26T14:39:12.213307,2025-06-26T02:55:54.006545,completed,2025-06-25T14:39:12.213307
TXN_950C6C6D16A4,CUS_A1B68F68CC3D,US->PH,US,PH,1466.03,USD,85486.94,PHP,5.51,5.51,58.311862,58.311862,bank_deposit,2025-09-12T02:36:12.213307,2025-09-11T19:53:40.273503,completed,2025-09-11T02:36:12.213307
TXN_1598800BD539,CUS_AE72E89A3CFA,US->IN,US,IN,1857.21,USD,156961.21,INR,1.87,1.87,84.51452,84.51452,bank_deposit,2025-06-02T05:44:12.213307,2025-06-02T04:40:22.807670,completed,2025-06-02T03:44:12.213307
TXN_7F336B3C7D35,CUS_E69F0F3BE884,UK->NG,UK,NG,618.84,GBP,1244061.32,NGN,6.18,6.46,2010.311742,2010.311742,mobile_money,2025-12-29T06:25:12.213307,2025-12-29T05:55:52.731782,completed,2025-12-29T05:25:12.213307
TXN_BC788A5CC197,CUS_34609584CBE7,UK->KE,UK,KE,929.98,GBP,153597.43,KES,5.37,5.37,165.16208,165.16208,mobile_money,2026-01-27T02:33:12.213307,2026-01-27T02:22:59.370242,completed,2026-01-27T02:18:12.213307
TXN_A692BF1B2383,CUS_BBC83F97428F,UK->NG,UK,NG,1115.59,GBP,2284148.64,NGN,6.47,6.47,2047.480386,2047.480386,mobile_money,2025-10-03T22:56:12.213307,2025-10-03T22:16:10.323887,completed,2025-10-03T21:56:12.213307
TXN_61E5F668F5FA,CUS_7E7E1A003F88,US->IN,US,IN,293.9,USD,24408.78,INR,2.59,2.59,83.051316,83.051316,bank_deposit,2025-07-07T02:10:12.213307,2025-07-07T01:37:54.773181,completed,2025-07-07T00:10:12.213307
TXN_D6BF80DC91BE,CUS_397D2C611881,UK->KE,UK,KE,1206.83,GBP,200680.89,KES,4.63,4.63,166.287621,166.287621,bank_deposit,2026-02-01T10:49:12.213307,2026-02-01T03:04:09.036097,completed,2026-01-31T10:49:12.213307
TXN_52CAE68B2FAE,CUS_F91C5CBF6993,UK->KE,UK,KE,243.11,GBP,41369.95,KES,4.56,4.66,170.169668,170.169668,mobile_money,2025-03-30T01:33:12.213307,2025-03-30T01:27:07.036082,completed,2025-03-30T01:18:12.213307
TXN_0AB7411B3410,CUS_4A059FF7C3C8,UK->KE,UK,KE,435.38,GBP,72599.54,KES,4.6,4.6,166.749838,166.749838,mobile_money,2025-10-09T10:24:12.213307,,cancelled,2025-10-09T10:09:12.213307
TXN_0079CF22514D,CUS_B06F7DC14926,US->IN,US,IN,905.19,USD,74021.33,INR,3.83,3.83,81.774358,81.774358,bank_deposit,2025-06-19T19:09:12.213307,2025-06-19T17:53:25.751046,completed,2025-06-19T17:09:12.213307
TXN_A3EDF3C7EA81,CUS_10F8DB5C0D89,US->MX,US,MX,423.35,USD,7556.59,MXN,2.47,2.6,17.849507,17.849507,cash_pickup,2025-07-31T01:46:12.213307,2025-07-31T01:23:34.889319,completed,2025-07-31T00:46:12.213307
TXN_DE52E15299B9,CUS_5264A853D6DD,US->IN,US,IN,782.45,USD,66458.5,INR,1.04,1.04,84.936418,84.936418,bank_deposit,2025-08-16T18:00:12.213307,2025-08-16T17:44:09.848099,completed,2025-08-16T16:00:12.213307
TXN_48260C93ABB4,CUS_48E9CD8042A0,UK->KE,UK,KE,1265.83,GBP,214060.23,KES,3.31,3.31,169.106614,169.106614,bank_deposit,2025-04-10T23:24:12.213307,2025-04-10T10:58:55.817413,completed,2025-04-09T23:24:12.213307
TXN_A2299943F30A,CUS_1CC12671DC1C,US->PH,US,PH,1918.41,USD,109835.05,PHP,5.56,5.56,57.253168,57.253168,mobile_money,2026-02-20T05:11:12.213307,2026-02-20T05:03:52.738853,completed,2026-02-20T04:41:12.213307
TXN_6EF8DC3685D4,CUS_3CBD3F04A613,UK->NG,UK,NG,1886.76,GBP,3823758.92,NGN,7.91,7.91,2026.627084,2026.627084,bank_deposit,2025-07-08T13:10:12.213307,2025-07-07T18:31:37.821214,completed,2025-07-06T13:10:12.213307
TXN_88E47218FCDE,CUS_A470AAE46C2B,UK->NG,UK,NG,464.3,GBP,960691.78,NGN,6.16,6.16,2069.118626,2069.118626,bank_deposit,2025-08-09T13:22:12.213307,2025-08-09T06:13:37.565242,completed,2025-08-07T13:22:12.213307
TXN_40E04567302B,CUS_BF2A2D2D668E,UK->NG,UK,NG,364.16,GBP,732575.72,NGN,6.41,6.41,2011.686412,2011.686412,bank_deposit,2025-06-06T12:45:12.213307,2025-06-05T20:59:56.349929,completed,2025-06-04T12:45:12.213307
TXN_CFF398CFE37F,CUS_EADEEED8B5AD,US->MX,US,MX,250.24,USD,4481.83,MXN,4.39,4.68,17.910119,17.910119,cash_pickup,2025-11-30T11:12:12.213307,2025-12-02T13:52:41.965619,completed,2025-11-30T10:12:12.213307
TXN_873CB623400B,CUS_622B29B57CBC,US->PH,US,PH,1394.96,USD,78335.21,PHP,3.94,3.94,56.15588,56.15588,cash_pickup,2025-10-31T19:50:12.213307,2025-10-31T19:18:46.827871,completed,2025-10-31T18:50:12.213307
TXN_7573D0A6C1F1,CUS_729817179799,US->MX,US,MX,494.47,USD,8697.83,MXN,2.57,2.57,17.866861,17.5902,cash_pickup,2025-04-29T15:46:12.213307,2025-04-29T15:13:34.927512,completed,2025-04-29T14:46:12.213307
TXN_9D8CEE5A2862,CUS_1735606626BC,UK->NG,UK,NG,1894.37,GBP,3909070.35,NGN,7.11,7.11,2063.519982,2063.519982,bank_deposit,2026-01-03T03:03:12.213307,2026-01-01T19:24:44.289690,completed,2026-01-01T03:03:12.213307
TXN_0A9360BA30E5,CUS_3C68522D5ED3,US->PH,US,PH,1744.51,USD,98669.4,PHP,3.49,3.49,56.559952,56.559952,mobile_money,2025-10-04T22:56:12.213307,2025-10-04T22:48:49.996585,completed,2025-10-04T22:26:12.213307
TXN_AB3D3E4F3764,CUS_D63818351159,UK->KE,UK,KE,1971.91,GBP,332243.94,KES,5.1,5.1,169.505994,168.488389,mobile_money,2025-05-11T01:21:12.213307,2025-05-11T01:13:57.291685,completed,2025-05-11T01:06:12.213307
TXN_301596822728,CUS_CFF39AC763FE,UK->KE,UK,KE,973.35,GBP,163172.58,KES,5.39,5.39,167.640191,167.640191,mobile_money,2025-08-20T10:20:12.213307,,pending,2025-08-20T10:05:12.213307
TXN_4990EC206BAC,CUS_D9EFC38CB8A3,UK->NG,UK,NG,457.07,GBP,950640.91,NGN,6.61,6.61,2079.858461,2079.858461,bank_deposit,2025-07-18T02:47:12.213307,2025-07-17T06:27:53.972606,completed,2025-07-16T02:47:12.213307
TXN_0F846E7B5D5C,CUS_BA0A24211400,UK->KE,UK,KE,1314.61,GBP,218696.66,KES,4.27,4.27,166.358589,166.358589,bank_deposit,2025-04-14T11:19:12.213307,2025-04-14T06:34:49.690720,completed,2025-04-13T11:19:12.213307
TXN_0CB182000BAD,CUS_AD4D25D34E9A,US->PH,US,PH,1031.66,USD,60184.1,PHP,4.56,4.56,58.337145,58.337145,cash_pickup,2025-08-01T23:40:12.213307,2025-08-01T23:17:39.829337,completed,2025-08-01T22:40:12.213307
TXN_6C3504BE670E,CUS_3EF770EF0BF5,US->MX,US,MX,1735.37,USD,30791.62,MXN,4.21,4.21,17.743547,17.743547,cash_pickup,2025-11-01T20:11:12.213307,,cancelled,2025-11-01T19:11:12.213307
TXN_52BD1731D426,CUS_391676FC0F28,US->PH,US,PH,1292.74,USD,74687.98,PHP,4.64,4.74,57.774943,57.774943,bank_deposit,2025-09-03T07:07:12.213307,2025-09-03T01:24:24.595763,completed,2025-09-02T07:07:12.213307
TXN_CE0433DD5383,CUS_B296414F6B5F,US->MX,US,MX,1458.27,USD,25665.8,MXN,2.51,2.51,17.600171,17.600171,bank_deposit,2025-09-16T14:57:12.213307,2025-09-16T12:59:55.046396,completed,2025-09-16T10:57:12.213307
TXN_E4F01E52E583,CUS_4CD270B9F450,UK->NG,UK,NG,820.65,GBP,1654624.18,NGN,7.47,7.76,2016.236133,2016.236133,mobile_money,2025-12-18T10:51:12.213307,2025-12-18T10:29:48.258373,completed,2025-12-18T09:51:12.213307
TXN_07D179058A2C,CUS_A8874D227917,US->PH,US,PH,428.78,USD,24260.08,PHP,5.05,5.05,56.579308,56.579308,mobile_money,2025-04-23T12:44:12.213307,2025-04-23T12:40:25.160488,completed,2025-04-23T12:14:12.213307
TXN_2AB5669338A8,CUS_BA0A24211400,UK->KE,UK,KE,160.48,GBP,26557.58,KES,3.8,3.9,165.4884,165.4884,bank_deposit,2025-09-09T09:42:12.213307,2025-09-09T06:47:10.540190,completed,2025-09-08T09:42:12.213307
TXN_F1757CE70EA6,CUS_D08C05BDB014,UK->NG,UK,NG,780.11,GBP,1605250.22,NGN,7.26,7.26,2057.722909,2057.722909,mobile_money,2025-07-11T15:34:12.213307,2025-07-11T15:12:04.141364,completed,2025-07-11T14:34:12.213307
TXN_8647BE46CB97,CUS_35B866405C53,US->IN,US,IN,479.55,USD,39488.22,INR,1.19,1.19,82.344331,82.344331,bank_deposit,2025-12-05T14:57:12.213307,2025-12-05T14:25:18.982090,completed,2025-12-05T12:57:12.213307
TXN_EEEF3582AE1A,CUS_82484F7984BD,US->PH,US,PH,673.12,USD,38087.35,PHP,5.26,5.26,57.665011,56.583305,mobile_money,2026-02-19T17:43:12.213307,2026-02-21T21:22:04.823821,completed,2026-02-19T17:13:12.213307
TXN_F3FA209AECBB,CUS_EEF329E1EF06,US->MX,US,MX,719.57,USD,12460.54,MXN,2.63,2.63,17.623266,17.316645,cash_pickup,2025-07-20T23:11:12.213307,2025-07-20T22:48:46.252957,completed,2025-07-20T22:11:12.213307
TXN_A25C2EF29B07,CUS_3C68522D5ED3,US->IN,US,IN,919.81,USD,76443.3,INR,2.4,2.4,83.107706,83.107706,bank_deposit,2025-05-24T03:44:12.213307,,failed,2025-05-24T01:44:12.213307
TXN_C404D52776B2,CUS_3C22DFEFFA12,US->IN,US,IN,47.68,USD,4013.4,INR,1.68,1.68,84.173567,84.173567,bank_deposit,2026-03-21T15:06:12.213307,2026-03-21T14:21:42.073153,completed,2026-03-21T13:06:12.213307
TXN_63FE3C82AE82,CUS_A79C20F534D3,UK->KE,UK,KE,624.42,GBP,103525.92,KES,4.67,4.67,168.730933,165.795327,mobile_money,2025-11-03T08:37:12.213307,2025-11-03T08:27:11.874204,completed,2025-11-03T08:22:12.213307
TXN_1241486B86AD,CUS_4671393B9C6C,US->PH,US,PH,1984.18,USD,113758.39,PHP,4,4,57.332696,57.332696,bank_deposit,2025-04-24T05:42:12.213307,2025-04-24T01:30:52.127438,completed,2025-04-23T05:42:12.213307
TXN_9050C4EB0A5F,CUS_F91C5CBF6993,UK->KE,UK,KE,1497.73,GBP,252894.88,KES,5.63,5.63,168.852115,168.852115,bank_deposit,2025-11-13T14:56:12.213307,2025-11-13T06:44:04.188594,completed,2025-11-12T14:56:12.213307
TXN_F99B13C7DB86,CUS_F28ACFA0A90C,UK->KE,UK,KE,1021.34,GBP,168981.94,KES,4.37,4.37,165.451214,165.451214,mobile_money,2025-06-16T13:03:12.213307,2025-06-16T12:55:51.745954,completed,2025-06-16T12:48:12.213307
TXN_A4129000FFB8,CUS_729817179799,US->MX,US,MX,723.41,USD,12922.96,MXN,2.24,2.24,17.863951,17.863951,bank_deposit,2025-03-25T20:04:12.213307,2025-03-25T19:17:55.762733,completed,2025-03-25T16:04:12.213307
TXN_4B4DBEBD432C,CUS_D1E050BE97E6,US->MX,US,MX,63.82,USD,1120.54,MXN,2.67,2.67,17.557888,17.557888,bank_deposit,2025-05-12T15:36:12.213307,2025-05-12T13:51:52.520634,completed,2025-05-12T11:36:12.213307
TXN_C71650FC59D0,CUS_964F1B1877C6,UK->NG,UK,NG,107.42,GBP,216113.99,NGN,6.25,6.25,2011.859941,2011.859941,bank_deposit,2026-01-05T16:21:12.213307,,cancelled,2026-01-03T16:21:12.213307
TXN_C7B90CB75336,CUS_06E356BEDE0C,UK->KE,UK,KE,1190.01,GBP,201734.95,KES,4.5,4.5,169.523745,169.523745,bank_deposit,2026-03-24T05:34:12.213307,,pending,2026-03-23T05:34:12.213307
TXN_EA82BC49A1D2,CUS_11DA979A23AE,US->IN,US,IN,1441.69,USD,122063.74,INR,2.31,2.31,84.66712,84.66712,bank_deposit,2025-05-28T02:45:12.213307,2025-05-28T01:31:21.512225,completed,2025-05-28T00:45:12.213307
TXN_A434E4BBA2B1,CUS_15F29182FFB3,US->PH,US,PH,1478.43,USD,85644.21,PHP,3,3,57.92916,57.92916,mobile_money,2026-02-15T11:09:12.213307,,pending,2026-02-15T10:39:12.213307
TXN_A74333231534,CUS_5826E8A66E92,US->MX,US,MX,1552.85,USD,27586.74,MXN,2.1,2.1,17.765234,17.765234,cash_pickup,2026-03-05T20:42:12.213307,2026-03-05T20:17:11.420203,completed,2026-03-05T19:42:12.213307
TXN_90DDFB529055,CUS_1735606626BC,UK->NG,UK,NG,1231,GBP,2496431.4,NGN,6.5,6.5,2027.970267,2027.970267,bank_deposit,2026-01-22T05:49:12.213307,2026-01-21T07:49:14.740009,completed,2026-01-20T05:49:12.213307
TXN_9173F46DA9D7,CUS_2E0719CDD97B,UK->NG,UK,NG,1420.39,GBP,2951102.44,NGN,7.57,7.57,2077.670524,2077.670524,mobile_money,2026-01-20T14:16:12.213307,2026-01-20T14:07:49.226486,completed,2026-01-20T13:16:12.213307
TXN_4DFF0F56EEF7,CUS_BE222612DD71,UK->KE,UK,KE,274.35,GBP,46681.02,KES,5.72,5.72,170.151338,170.151338,mobile_money,2025-09-25T01:52:12.213307,2025-09-25T01:49:36.283039,completed,2025-09-25T01:37:12.213307
TXN_C098EDA219EF,CUS_588B499CCF5D,US->PH,US,PH,643.53,USD,36766.02,PHP,4.95,5.1,57.131795,57.131795,cash_pickup,2025-12-19T01:27:12.213307,2025-12-19T01:19:17.456856,completed,2025-12-19T00:27:12.213307
TXN_82CDFA801A58,CUS_D08C05BDB014,UK->KE,UK,KE,1335.19,GBP,225019.89,KES,3.17,3.17,168.53024,168.53024,mobile_money,2025-10-03T06:14:12.213307,2025-10-03T06:07:09.190807,completed,2025-10-03T05:59:12.213307
TXN_7AA81E1DF838,CUS_2E0719CDD97B,UK->KE,UK,KE,429.28,GBP,70909.8,KES,3.91,3.91,167.436727,165.183099,mobile_money,2025-07-11T04:23:12.213307,2025-07-11T04:16:54.580004,completed,2025-07-11T04:08:12.213307
TXN_BB5FAC6244C7,CUS_917C37839BBF,UK->KE,UK,KE,823.84,GBP,136153.22,KES,4.91,4.91,168.2659,165.266586,bank_deposit,2025-12-30T06:23:12.213307,2025-12-29T17:51:22.784913,completed,2025-12-29T06:23:12.213307
TXN_1F03212753FC,CUS_7D31EDBB19CB,UK->NG,UK,NG,709.54,GBP,1444266.5,NGN,6.77,6.77,2035.496941,2035.496941,bank_deposit,2025-10-14T05:00:12.213307,,cancelled,2025-10-12T05:00:12.213307
TXN_593B7F1A6DEA,CUS_66F4F5AEA081,UK->NG,UK,NG,1867.75,GBP,3756122.63,NGN,7.47,7.47,2011.041429,2011.041429,bank_deposit,2025-08-23T01:24:12.213307,2025-08-22T21:50:39.103422,completed,2025-08-21T01:24:12.213307
TXN_6D174D221F65,CUS_1300A52F6DB6,US->MX,US,MX,1170.58,USD,21043.96,MXN,2.99,3.22,17.977382,17.977382,cash_pickup,2025-11-16T16:36:12.213307,2025-11-16T16:32:18.513263,completed,2025-11-16T15:36:12.213307
TXN_61584B806AEC,CUS_F2890240D641,UK->NG,UK,NG,1935.82,GBP,3964047.39,NGN,4.97,4.97,2047.735529,2047.735529,mobile_money,2025-06-02T14:25:12.213307,2025-06-02T14:21:05.424558,completed,2025-06-02T13:25:12.213307
TXN_4418FB98AA86,CUS_D9EFC38CB8A3,UK->NG,UK,NG,286.4,GBP,586046,NGN,7.39,7.39,2046.249984,2046.249984,bank_deposit,2026-03-14T17:07:12.213307,2026-03-14T10:29:57.310834,completed,2026-03-12T17:07:12.213307
TXN_E45F9EA4C92D,CUS_2A27E83B3C45,US->IN,US,IN,1090.59,USD,91966.59,INR,2.05,2.05,84.327371,84.327371,bank_deposit,2025-12-28T00:37:12.213307,2025-12-28T00:13:26.185349,completed,2025-12-27T22:37:12.213307
TXN_B6268EDFBDC2,CUS_FF2A968E4A39,UK->NG,UK,NG,915.2,GBP,1888928.48,NGN,7.35,7.35,2063.951571,2063.951571,mobile_money,2025-11-18T19:34:12.213307,,pending,2025-11-18T18:34:12.213307
TXN_E1C992073F0D,CUS_02B07CFFE597,US->PH,US,PH,771.82,USD,44704.85,PHP,4.27,4.27,57.921346,57.921346,bank_deposit,2026-01-14T19:32:12.213307,2026-01-14T11:00:33.072946,completed,2026-01-13T19:32:12.213307
TXN_6F230BA197A1,CUS_5826E8A66E92,US->MX,US,MX,1686.32,USD,29615.54,MXN,2.6,2.6,17.562229,17.562229,cash_pickup,2025-11-24T13:47:12.213307,2025-11-24T13:08:56.826682,completed,2025-11-24T12:47:12.213307
TXN_024B6FEC3776,CUS_93C0C08ADEE3,UK->KE,UK,KE,643.69,GBP,106408.61,KES,3.33,3.33,165.310335,165.310335,bank_deposit,2025-09-10T16:43:12.213307,,cancelled,2025-09-09T16:43:12.213307
TXN_22480477E76A,CUS_4EE46563098E,US->MX,US,MX,1830.34,USD,33283.06,MXN,3.48,3.48,18.184087,18.184087,cash_pickup,2025-08-18T09:55:12.213307,2025-08-18T09:40:25.364041,completed,2025-08-18T08:55:12.213307
TXN_E56CC7C2456E,CUS_B74A966A19D5,UK->KE,UK,KE,326.16,GBP,54355.58,KES,5.45,5.45,166.653126,166.653126,mobile_money,2025-12-26T06:21:12.213307,2025-12-26T06:19:59.625768,completed,2025-12-26T06:06:12.213307
TXN_56E09470568B,CUS_A9E11850E6B1,UK->KE,UK,KE,904.2,GBP,150768.01,KES,5.09,5.09,168.980641,166.741877,mobile_money,2025-10-13T09:42:12.213307,2025-10-13T09:33:45.130963,completed,2025-10-13T09:27:12.213307
TXN_611723026A82,CUS_E352DBB75083,US->PH,US,PH,738.74,USD,42787.26,PHP,3.6,3.6,57.919246,57.919246,mobile_money,2025-12-31T00:19:12.213307,,failed,2025-12-30T23:49:12.213307
TXN_4B029E56FF27,CUS_E8EB3F28BB8B,UK->NG,UK,NG,1897.31,GBP,3852501.63,NGN,5.72,5.72,2030.507206,2030.507206,mobile_money,2025-05-25T14:02:12.213307,2025-05-25T13:41:54.858230,completed,2025-05-25T13:02:12.213307
TXN_271A8218C5A5,CUS_E0396153E084,US->IN,US,IN,1425.18,USD,120697.14,INR,1.68,1.68,84.689048,84.689048,bank_deposit,2025-06-05T23:49:12.213307,,failed,2025-06-05T21:49:12.213307
TXN_230A78942E59,CUS_1735606626BC,UK->NG,UK,NG,830.86,GBP,1735466.71,NGN,7.65,7.65,2088.759492,2088.759492,mobile_money,2025-08-04T05:43:12.213307,2025-08-04T05:31:47.807717,completed,2025-08-04T04:43:12.213307
TXN_82D41DA0C79E,CUS_7F75246CCA1E,UK->KE,UK,KE,1694.45,GBP,287389.07,KES,5.17,5.17,169.606109,169.606109,bank_deposit,2025-12-16T16:32:12.213307,2025-12-16T04:59:15.575445,completed,2025-12-15T16:32:12.213307
TXN_9C1752636F84,CUS_D7A4FAFEFBCB,US->MX,US,MX,1643.72,USD,29358.76,MXN,3.56,3.56,18.122193,17.86117,bank_deposit,2025-07-12T19:51:12.213307,2025-07-12T18:38:08.238263,completed,2025-07-12T15:51:12.213307
TXN_FF6B9D4955B5,CUS_D6CCBD93AF21,US->PH,US,PH,1771.67,USD,100313.48,PHP,4.54,4.54,57.640431,56.620861,mobile_money,2025-10-03T20:19:12.213307,2025-10-03T20:14:56.644464,completed,2025-10-03T19:49:12.213307
TXN_406659CFE2DB,CUS_6DF1D0854EE1,UK->NG,UK,NG,1214.46,GBP,2456467.25,NGN,5.08,5.08,2047.666337,2022.682711,mobile_money,2025-06-16T23:03:12.213307,2025-06-16T22:37:29.745316,completed,2025-06-16T22:03:12.213307
TXN_3DF9C45A415A,CUS_F0E1A4BD8C2B,US->PH,US,PH,794.37,USD,45944.55,PHP,3.23,3.23,57.837725,57.837725,bank_deposit,2025-12-31T02:09:12.213307,2025-12-30T16:22:14.344693,completed,2025-12-30T02:09:12.213307
TXN_9446EFFBB44A,CUS_B06F7DC14926,US->IN,US,IN,1894.37,USD,159184.37,INR,3.22,3.22,84.030241,84.030241,bank_deposit,2025-12-03T07:57:12.213307,2025-12-06T03:52:49.227850,completed,2025-12-03T05:57:12.213307
TXN_FAE1A9D6E326,CUS_EB6D6FED6F35,US->PH,US,PH,1628.99,USD,91936.61,PHP,4.16,4.16,56.437801,56.437801,bank_deposit,2025-06-11T03:41:12.213307,2025-06-10T12:33:17.846086,completed,2025-06-10T03:41:12.213307
TXN_042A0BF75A3D,CUS_93C0C08ADEE3,UK->NG,UK,NG,1486.46,GBP,3053698.47,NGN,7.16,7.16,2054.342847,2054.342847,bank_deposit,2025-11-22T11:57:12.213307,2025-11-21T08:14:29.680361,completed,2025-11-20T11:57:12.213307
TXN_A7FE770AF70A,CUS_45B561E9EE00,US->IN,US,IN,1797.56,USD,147718.66,INR,1.45,1.52,82.177319,82.177319,bank_deposit,2025-12-08T00:08:12.213307,2025-12-07T22:50:05.598930,completed,2025-12-07T22:08:12.213307
TXN_8A184E5D7F58,CUS_7DF5B136F0F3,UK->KE,UK,KE,1629.53,GBP,276105.58,KES,5.17,5.17,169.438782,169.438782,bank_deposit,2025-10-13T11:03:12.213307,2025-10-12T22:41:56.029582,completed,2025-10-12T11:03:12.213307
TXN_B2553D65AFF9,CUS_D67DF86EC15B,UK->NG,UK,NG,1432.31,GBP,2936326.49,NGN,6.87,6.87,2050.063529,2050.063529,bank_deposit,2025-11-20T05:21:12.213307,,failed,2025-11-18T05:21:12.213307
TXN_50D8ADA52C74,CUS_8303908BD730,UK->NG,UK,NG,1636.73,GBP,3394583.07,NGN,7.51,7.51,2074.003087,2074.003087,mobile_money,2025-11-03T14:29:12.213307,2025-11-04T08:55:40.118446,completed,2025-11-03T13:29:12.213307
TXN_F03F6D3E16BB,CUS_196405BCA8A7,UK->NG,UK,NG,1024.81,GBP,2097436.95,NGN,6.72,6.72,2046.659331,2046.659331,bank_deposit,2025-06-30T09:47:12.213307,2025-06-29T01:10:39.922373,completed,2025-06-28T09:47:12.213307
TXN_F934CAFEB777,CUS_AC1E9F5D37E2,US->IN,US,IN,1797.55,USD,150376.74,INR,3.04,3.24,83.656497,83.656497,bank_deposit,2026-02-16T18:19:12.213307,2026-02-16T17:14:17.747965,completed,2026-02-16T16:19:12.213307
TXN_85DB7AB89CC9,CUS_AF3412A66BF7,US->MX,US,MX,1385.01,USD,24644.66,MXN,2.7,2.8,17.793849,17.793849,bank_deposit,2025-04-29T11:01:12.213307,2025-04-30T15:40:21.459127,completed,2025-04-29T07:01:12.213307
TXN_103EBFADDB65,CUS_CD81DA0CBE48,UK->KE,UK,KE,1670.3,GBP,287073.84,KES,3.63,3.63,171.869629,171.869629,bank_deposit,2025-05-03T17:16:12.213307,2025-05-03T10:48:00.080503,completed,2025-05-02T17:16:12.213307
TXN_177547D92C34,CUS_EB6D6FED6F35,US->IN,US,IN,1946.92,USD,163409.87,INR,2.57,2.57,83.932505,83.932505,bank_deposit,2025-09-11T00:37:12.213307,2025-09-10T23:36:47.883517,completed,2025-09-10T22:37:12.213307
TXN_38270619D2E2,CUS_48E956AE4671,UK->NG,UK,NG,1452.25,GBP,3002503.03,NGN,6.29,6.76,2067.483578,2067.483578,mobile_money,2025-12-16T03:07:12.213307,2025-12-16T16:07:43.427678,completed,2025-12-16T02:07:12.213307
TXN_53A153301170,CUS_19C6D3C6496C,US->MX,US,MX,533.69,USD,9611.4,MXN,3.84,3.84,18.009333,18.009333,cash_pickup,2025-05-27T00:42:12.213307,2025-05-27T00:16:13.954039,completed,2025-05-26T23:42:12.213307
TXN_1B747814F195,CUS_FEC048729AF5,UK->NG,UK,NG,1455.99,GBP,2983014.3,NGN,6.11,6.11,2048.787627,2048.787627,bank_deposit,2026-03-05T19:02:12.213307,2026-03-07T07:23:57.570748,completed,2026-03-03T19:02:12.213307
